Year,Tournament_link
1980,https://www.atptour.com/en/scores/archive/tel-aviv/330/1980/draw
1980,https://www.atptour.com/en/scores/archive/sydney/427/1980/draw
1980,https://www.atptour.com/en/scores/archive/basel/328/1980/draw
1980,https://www.atptour.com/en/scores/archive/canton/376/1980/draw
1980,https://www.atptour.com/en/scores/archive/melbourne/9342/1980/draw
1980,https://www.atptour.com/en/scores/archive/tokyo/329/1980/draw
1980,https://www.atptour.com/en/scores/archive/vienna/337/1980/draw
1980,https://www.atptour.com/en/scores/archive/bolton/428/1980/draw
1980,https://www.atptour.com/en/scores/archive/cologne/332/1980/draw
1980,https://www.atptour.com/en/scores/archive/paris/7302/1980/draw
1980,https://www.atptour.com/en/scores/archive/hong-kong/336/1980/draw
1980,https://www.atptour.com/en/scores/archive/quito/353/1980/draw
1980,https://www.atptour.com/en/scores/archive/stockholm/429/1980/draw
1980,https://www.atptour.com/en/scores/archive/antwerp/430/1980/draw
1980,https://www.atptour.com/en/scores/archive/taipei/333/1980/draw
1980,https://www.atptour.com/en/scores/archive/bogota/359/1980/draw
1980,https://www.atptour.com/en/scores/archive/buenos-aires/303/1980/draw
1980,https://www.atptour.com/en/scores/archive/bangkok/334/1980/draw
1980,https://www.atptour.com/en/scores/archive/bologna/312/1980/draw
1980,https://www.atptour.com/en/scores/archive/santiago/361/1980/draw
1980,https://www.atptour.com/en/scores/archive/sao-paulo/426/1980/draw
1980,https://www.atptour.com/en/scores/archive/montreal/3934/1980/draw
1980,https://www.atptour.com/en/scores/archive/sydney/338/1980/draw
1980,https://www.atptour.com/en/scores/archive/sofia/364/1980/draw
1980,https://www.atptour.com/en/scores/archive/australian-open/580/1980/draw
1980,https://www.atptour.com/en/scores/archive/nitto-atp-finals/605/1980/draw
1980,https://www.atptour.com/en/scores/archive/masters-doubles/602/1980/draw
1981,https://www.atptour.com/en/scores/archive/adelaide/7308/1981/draw
1981,https://www.atptour.com/en/scores/archive/auckland/301/1981/draw
1981,https://www.atptour.com/en/scores/archive/masters-doubles-wct/601/1981/draw
1981,https://www.atptour.com/en/scores/archive/monterrey/345/1981/draw
1981,https://www.atptour.com/en/scores/archive/guaruja/237/1981/draw
1981,https://www.atptour.com/en/scores/archive/san-juan/358/1981/draw
1981,https://www.atptour.com/en/scores/archive/philadelphia/401/1981/draw
1981,https://www.atptour.com/en/scores/archive/vina-del-mar/204/1981/draw
1981,https://www.atptour.com/en/scores/archive/richmond/802/1981/draw
1981,https://www.atptour.com/en/scores/archive/mar-del-plata/392/1981/draw
1981,https://www.atptour.com/en/scores/archive/pepsi-grand-slam/1725/1981/draw
1981,https://www.atptour.com/en/scores/archive/indian-wells/404/1981/draw
1981,https://www.atptour.com/en/scores/archive/memphis/402/1981/draw
1981,https://www.atptour.com/en/scores/archive/mexico-city/294/1981/draw
1981,https://www.atptour.com/en/scores/archive/salisbury/355/1981/draw
1981,https://www.atptour.com/en/scores/archive/denver/389/1981/draw
1981,https://www.atptour.com/en/scores/archive/lagos/205/1981/draw
1981,https://www.atptour.com/en/scores/archive/brussels/406/1981/draw
1981,https://www.atptour.com/en/scores/archive/cairo/206/1981/draw
1981,https://www.atptour.com/en/scores/archive/tampa/346/1981/draw
1981,https://www.atptour.com/en/scores/archive/rotterdam/407/1981/draw
1981,https://www.atptour.com/en/scores/archive/nancy/304/1981/draw
1981,https://www.atptour.com/en/scores/archive/milan/408/1981/draw
1981,https://www.atptour.com/en/scores/archive/stuttgart/357/1981/draw
1981,https://www.atptour.com/en/scores/archive/napa/356/1981/draw
1981,https://www.atptour.com/en/scores/archive/ostrava/348/1981/draw
1981,https://www.atptour.com/en/scores/archive/linz/351/1981/draw
1981,https://www.atptour.com/en/scores/archive/houston/405/1981/draw
1981,https://www.atptour.com/en/scores/archive/johannesburg-1/9239/1981/draw
1981,https://www.atptour.com/en/scores/archive/nice/6120/1981/draw
1981,https://www.atptour.com/en/scores/archive/monte-carlo/410/1981/draw
1981,https://www.atptour.com/en/scores/archive/los-angeles/423/1981/draw
1981,https://www.atptour.com/en/scores/archive/las-vegas/413/1981/draw
1981,https://www.atptour.com/en/scores/archive/bournemouth/347/1981/draw
1981,https://www.atptour.com/en/scores/archive/dallas/610/1981/draw
1981,https://www.atptour.com/en/scores/archive/forest-hills/415/1981/draw
1981,https://www.atptour.com/en/scores/archive/dusseldorf/615/1981/draw
1981,https://www.atptour.com/en/scores/archive/hamburg/414/1981/draw
1981,https://www.atptour.com/en/scores/archive/oporto/310/1981/draw
1981,https://www.atptour.com/en/scores/archive/rome/416/1981/draw
1981,https://www.atptour.com/en/scores/archive/munich/308/1981/draw
1981,https://www.atptour.com/en/scores/archive/roland-garros/520/1981/draw
1981,https://www.atptour.com/en/scores/archive/london/311/1981/draw
1981,https://www.atptour.com/en/scores/archive/liege/273/1981/draw
1981,https://www.atptour.com/en/scores/archive/bristol/313/1981/draw
1981,https://www.atptour.com/en/scores/archive/wimbledon/540/1981/draw
1981,https://www.atptour.com/en/scores/archive/gstaad/314/1981/draw
1981,https://www.atptour.com/en/scores/archive/newport/315/1981/draw
1981,https://www.atptour.com/en/scores/archive/boston/417/1981/draw
1981,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1981/draw
1981,https://www.atptour.com/en/scores/archive/stuttgart/321/1981/draw
1981,https://www.atptour.com/en/scores/archive/washington/418/1981/draw
1981,https://www.atptour.com/en/scores/archive/bastad/316/1981/draw
1981,https://www.atptour.com/en/scores/archive/amersfoort/317/1981/draw
1981,https://www.atptour.com/en/scores/archive/north-conway/705/1981/draw
1981,https://www.atptour.com/en/scores/archive/south-orange/707/1981/draw
1981,https://www.atptour.com/en/scores/archive/houston/717/1981/draw
1981,https://www.atptour.com/en/scores/archive/columbus/343/1981/draw
1981,https://www.atptour.com/en/scores/archive/montreal/421/1981/draw
1981,https://www.atptour.com/en/scores/archive/tel-aviv/320/1981/draw
1981,https://www.atptour.com/en/scores/archive/stowe/349/1981/draw
1981,https://www.atptour.com/en/scores/archive/cincinnati/422/1981/draw
1981,https://www.atptour.com/en/scores/archive/atlanta/412/1981/draw
1981,https://www.atptour.com/en/scores/archive/us-open/560/1981/draw
1981,https://www.atptour.com/en/scores/archive/sawgrass/801/1981/draw
1981,https://www.atptour.com/en/scores/archive/palermo/325/1981/draw
1981,https://www.atptour.com/en/scores/archive/dallas/424/1981/draw
1981,https://www.atptour.com/en/scores/archive/brasilia/323/1981/draw
1981,https://www.atptour.com/en/scores/archive/geneva/322/1981/draw
1981,https://www.atptour.com/en/scores/archive/madrid/309/1981/draw
1981,https://www.atptour.com/en/scores/archive/san-diego/324/1981/draw
1981,https://www.atptour.com/en/scores/archive/barcelona/425/1981/draw
1981,https://www.atptour.com/en/scores/archive/singapore/326/1981/draw
1981,https://www.atptour.com/en/scores/archive/tel-aviv/330/1981/draw
1981,https://www.atptour.com/en/scores/archive/sydney/427/1981/draw
1981,https://www.atptour.com/en/scores/archive/basel/328/1981/draw
1981,https://www.atptour.com/en/scores/archive/melbourne/9342/1981/draw
1981,https://www.atptour.com/en/scores/archive/tokyo/329/1981/draw
1981,https://www.atptour.com/en/scores/archive/vienna/337/1981/draw
1981,https://www.atptour.com/en/scores/archive/bolton/428/1981/draw
1981,https://www.atptour.com/en/scores/archive/cologne/332/1981/draw
1981,https://www.atptour.com/en/scores/archive/paris/7302/1981/draw
1981,https://www.atptour.com/en/scores/archive/stockholm/429/1981/draw
1981,https://www.atptour.com/en/scores/archive/hong-kong/336/1981/draw
1981,https://www.atptour.com/en/scores/archive/quito/353/1981/draw
1981,https://www.atptour.com/en/scores/archive/antwerp/430/1981/draw
1981,https://www.atptour.com/en/scores/archive/taipei/333/1981/draw
1981,https://www.atptour.com/en/scores/archive/buenos-aires/303/1981/draw
1981,https://www.atptour.com/en/scores/archive/bangkok/334/1981/draw
1981,https://www.atptour.com/en/scores/archive/bologna/312/1981/draw
1981,https://www.atptour.com/en/scores/archive/sao-paulo/426/1981/draw
1981,https://www.atptour.com/en/scores/archive/manila/362/1981/draw
1981,https://www.atptour.com/en/scores/archive/santiago/361/1981/draw
1981,https://www.atptour.com/en/scores/archive/sydney/338/1981/draw
1981,https://www.atptour.com/en/scores/archive/sofia/364/1981/draw
1981,https://www.atptour.com/en/scores/archive/australian-open/580/1981/draw
1981,https://www.atptour.com/en/scores/archive/nitto-atp-finals/605/1981/draw
1981,https://www.atptour.com/en/scores/archive/masters-doubles/602/1981/draw
1982,https://www.atptour.com/en/scores/archive/adelaide/7308/1982/draw
1982,https://www.atptour.com/en/scores/archive/masters-doubles-wct/601/1982/draw
1982,https://www.atptour.com/en/scores/archive/auckland/301/1982/draw
1982,https://www.atptour.com/en/scores/archive/maceio/201/1982/draw
1982,https://www.atptour.com/en/scores/archive/mexico-city/7303/1982/draw
1982,https://www.atptour.com/en/scores/archive/philadelphia/401/1982/draw
1982,https://www.atptour.com/en/scores/archive/delray-beach/803/1982/draw
1982,https://www.atptour.com/en/scores/archive/vina-del-mar/204/1982/draw
1982,https://www.atptour.com/en/scores/archive/denver/389/1982/draw
1982,https://www.atptour.com/en/scores/archive/buenos-aires/303/1982/draw
1982,https://www.atptour.com/en/scores/archive/richmond/802/1982/draw
1982,https://www.atptour.com/en/scores/archive/memphis/402/1982/draw
1982,https://www.atptour.com/en/scores/archive/caracas/344/1982/draw
1982,https://www.atptour.com/en/scores/archive/indian-wells/404/1982/draw
1982,https://www.atptour.com/en/scores/archive/monterrey/345/1982/draw
1982,https://www.atptour.com/en/scores/archive/genova/808/1982/draw
1982,https://www.atptour.com/en/scores/archive/cairo/206/1982/draw
1982,https://www.atptour.com/en/scores/archive/brussels/406/1982/draw
1982,https://www.atptour.com/en/scores/archive/munich/804/1982/draw
1982,https://www.atptour.com/en/scores/archive/linz/351/1982/draw
1982,https://www.atptour.com/en/scores/archive/rotterdam/407/1982/draw
1982,https://www.atptour.com/en/scores/archive/strasbourg/809/1982/draw
1982,https://www.atptour.com/en/scores/archive/metz/7305/1982/draw
1982,https://www.atptour.com/en/scores/archive/milan/408/1982/draw
1982,https://www.atptour.com/en/scores/archive/zurich/810/1982/draw
1982,https://www.atptour.com/en/scores/archive/ostrava/348/1982/draw
1982,https://www.atptour.com/en/scores/archive/nice/6120/1982/draw
1982,https://www.atptour.com/en/scores/archive/monte-carlo/410/1982/draw
1982,https://www.atptour.com/en/scores/archive/houston/405/1982/draw
1982,https://www.atptour.com/en/scores/archive/los-angeles/423/1982/draw
1982,https://www.atptour.com/en/scores/archive/las-vegas/413/1982/draw
1982,https://www.atptour.com/en/scores/archive/bournemouth/347/1982/draw
1982,https://www.atptour.com/en/scores/archive/dallas/610/1982/draw
1982,https://www.atptour.com/en/scores/archive/madrid/309/1982/draw
1982,https://www.atptour.com/en/scores/archive/tampa/346/1982/draw
1982,https://www.atptour.com/en/scores/archive/hilton-head/724/1982/draw
1982,https://www.atptour.com/en/scores/archive/forest-hills/415/1982/draw
1982,https://www.atptour.com/en/scores/archive/dusseldorf/615/1982/draw
1982,https://www.atptour.com/en/scores/archive/hamburg/414/1982/draw
1982,https://www.atptour.com/en/scores/archive/oporto/310/1982/draw
1982,https://www.atptour.com/en/scores/archive/rome/416/1982/draw
1982,https://www.atptour.com/en/scores/archive/munich/308/1982/draw
1982,https://www.atptour.com/en/scores/archive/roland-garros/520/1982/draw
1982,https://www.atptour.com/en/scores/archive/london/311/1982/draw
1982,https://www.atptour.com/en/scores/archive/venice/702/1982/draw
1982,https://www.atptour.com/en/scores/archive/bristol/313/1982/draw
1982,https://www.atptour.com/en/scores/archive/wimbledon/540/1982/draw
1982,https://www.atptour.com/en/scores/archive/gstaad/314/1982/draw
1982,https://www.atptour.com/en/scores/archive/newport/315/1982/draw
1982,https://www.atptour.com/en/scores/archive/zell-am-see/811/1982/draw
1982,https://www.atptour.com/en/scores/archive/boston/417/1982/draw
1982,https://www.atptour.com/en/scores/archive/bastad/316/1982/draw
1982,https://www.atptour.com/en/scores/archive/stuttgart/321/1982/draw
1982,https://www.atptour.com/en/scores/archive/washington/418/1982/draw
1982,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1982/draw
1982,https://www.atptour.com/en/scores/archive/amersfoort/317/1982/draw
1982,https://www.atptour.com/en/scores/archive/cap-dadge/812/1982/draw
1982,https://www.atptour.com/en/scores/archive/north-conway/705/1982/draw
1982,https://www.atptour.com/en/scores/archive/south-orange/707/1982/draw
1982,https://www.atptour.com/en/scores/archive/houston/717/1982/draw
1982,https://www.atptour.com/en/scores/archive/columbus/343/1982/draw
1982,https://www.atptour.com/en/scores/archive/montreal/421/1982/draw
1982,https://www.atptour.com/en/scores/archive/tel-aviv/320/1982/draw
1982,https://www.atptour.com/en/scores/archive/la-costa/813/1982/draw
1982,https://www.atptour.com/en/scores/archive/cincinnati/422/1982/draw
1982,https://www.atptour.com/en/scores/archive/stowe/349/1982/draw
1982,https://www.atptour.com/en/scores/archive/us-open/560/1982/draw
1982,https://www.atptour.com/en/scores/archive/sawgrass/801/1982/draw
1982,https://www.atptour.com/en/scores/archive/palermo/325/1982/draw
1982,https://www.atptour.com/en/scores/archive/los-angeles/814/1982/draw
1982,https://www.atptour.com/en/scores/archive/dallas/424/1982/draw
1982,https://www.atptour.com/en/scores/archive/brasilia/323/1982/draw
1982,https://www.atptour.com/en/scores/archive/geneva/322/1982/draw
1982,https://www.atptour.com/en/scores/archive/san-diego/324/1982/draw
1982,https://www.atptour.com/en/scores/archive/barcelona/425/1982/draw
1982,https://www.atptour.com/en/scores/archive/melbourne-1/9342/1982/draw
1982,https://www.atptour.com/en/scores/archive/sydney/427/1982/draw
1982,https://www.atptour.com/en/scores/archive/basel/328/1982/draw
1982,https://www.atptour.com/en/scores/archive/naples/806/1982/draw
1982,https://www.atptour.com/en/scores/archive/amsterdam/815/1982/draw
1982,https://www.atptour.com/en/scores/archive/tokyo/329/1982/draw
1982,https://www.atptour.com/en/scores/archive/vienna/337/1982/draw
1982,https://www.atptour.com/en/scores/archive/bolton/428/1982/draw
1982,https://www.atptour.com/en/scores/archive/cologne/332/1982/draw
1982,https://www.atptour.com/en/scores/archive/paris/7302/1982/draw
1982,https://www.atptour.com/en/scores/archive/stockholm/429/1982/draw
1982,https://www.atptour.com/en/scores/archive/baltimore/816/1982/draw
1982,https://www.atptour.com/en/scores/archive/hong-kong/336/1982/draw
1982,https://www.atptour.com/en/scores/archive/quito/353/1982/draw
1982,https://www.atptour.com/en/scores/archive/antwerp/430/1982/draw
1982,https://www.atptour.com/en/scores/archive/taipei/333/1982/draw
1982,https://www.atptour.com/en/scores/archive/dortmund/817/1982/draw
1982,https://www.atptour.com/en/scores/archive/guaruja/237/1982/draw
1982,https://www.atptour.com/en/scores/archive/ancona/704/1982/draw
1982,https://www.atptour.com/en/scores/archive/bangkok/334/1982/draw
1982,https://www.atptour.com/en/scores/archive/sao-paulo/426/1982/draw
1982,https://www.atptour.com/en/scores/archive/sao-paulo/240/1982/draw
1982,https://www.atptour.com/en/scores/archive/chicago/818/1982/draw
1982,https://www.atptour.com/en/scores/archive/australian-open/580/1982/draw
1982,https://www.atptour.com/en/scores/archive/toulouse/327/1982/draw
1982,https://www.atptour.com/en/scores/archive/sydney/338/1982/draw
1982,https://www.atptour.com/en/scores/archive/hartford/819/1982/draw
1982,https://www.atptour.com/en/scores/archive/adelaide/2013/1982/draw
1982,https://www.atptour.com/en/scores/archive/melbourne/340/1982/draw
1982,https://www.atptour.com/en/scores/archive/nitto-atp-finals/605/1982/draw
1982,https://www.atptour.com/en/scores/archive/masters-doubles/602/1982/draw
1983,https://www.atptour.com/en/scores/archive/masters-doubles-wct/601/1983/draw
1983,https://www.atptour.com/en/scores/archive/auckland/301/1983/draw
1983,https://www.atptour.com/en/scores/archive/maceio/201/1983/draw
1983,https://www.atptour.com/en/scores/archive/detroit/805/1983/draw
1983,https://www.atptour.com/en/scores/archive/philadelphia/401/1983/draw
1983,https://www.atptour.com/en/scores/archive/caracas/344/1983/draw
1983,https://www.atptour.com/en/scores/archive/richmond/802/1983/draw
1983,https://www.atptour.com/en/scores/archive/memphis/402/1983/draw
1983,https://www.atptour.com/en/scores/archive/vina-del-mar/204/1983/draw
1983,https://www.atptour.com/en/scores/archive/delray-beach/803/1983/draw
1983,https://www.atptour.com/en/scores/archive/indian-wells/404/1983/draw
1983,https://www.atptour.com/en/scores/archive/monterrey/345/1983/draw
1983,https://www.atptour.com/en/scores/archive/brussels/406/1983/draw
1983,https://www.atptour.com/en/scores/archive/nancy/304/1983/draw
1983,https://www.atptour.com/en/scores/archive/rotterdam/407/1983/draw
1983,https://www.atptour.com/en/scores/archive/munich/804/1983/draw
1983,https://www.atptour.com/en/scores/archive/milan/408/1983/draw
1983,https://www.atptour.com/en/scores/archive/nice/6120/1983/draw
1983,https://www.atptour.com/en/scores/archive/monte-carlo/410/1983/draw
1983,https://www.atptour.com/en/scores/archive/lisbon/723/1983/draw
1983,https://www.atptour.com/en/scores/archive/houston/405/1983/draw
1983,https://www.atptour.com/en/scores/archive/los-angeles/423/1983/draw
1983,https://www.atptour.com/en/scores/archive/aix-en-provence/342/1983/draw
1983,https://www.atptour.com/en/scores/archive/hilton-head/724/1983/draw
1983,https://www.atptour.com/en/scores/archive/las-vegas/413/1983/draw
1983,https://www.atptour.com/en/scores/archive/bournemouth/347/1983/draw
1983,https://www.atptour.com/en/scores/archive/madrid/309/1983/draw
1983,https://www.atptour.com/en/scores/archive/tampa/346/1983/draw
1983,https://www.atptour.com/en/scores/archive/dallas/610/1983/draw
1983,https://www.atptour.com/en/scores/archive/forest-hills/415/1983/draw
1983,https://www.atptour.com/en/scores/archive/dusseldorf/615/1983/draw
1983,https://www.atptour.com/en/scores/archive/hamburg/414/1983/draw
1983,https://www.atptour.com/en/scores/archive/oporto/310/1983/draw
1983,https://www.atptour.com/en/scores/archive/rome/416/1983/draw
1983,https://www.atptour.com/en/scores/archive/munich/308/1983/draw
1983,https://www.atptour.com/en/scores/archive/roland-garros/520/1983/draw
1983,https://www.atptour.com/en/scores/archive/london/311/1983/draw
1983,https://www.atptour.com/en/scores/archive/venice/702/1983/draw
1983,https://www.atptour.com/en/scores/archive/bristol/313/1983/draw
1983,https://www.atptour.com/en/scores/archive/wimbledon/540/1983/draw
1983,https://www.atptour.com/en/scores/archive/gstaad/314/1983/draw
1983,https://www.atptour.com/en/scores/archive/newport/315/1983/draw
1983,https://www.atptour.com/en/scores/archive/boston/417/1983/draw
1983,https://www.atptour.com/en/scores/archive/stuttgart/321/1983/draw
1983,https://www.atptour.com/en/scores/archive/bastad/316/1983/draw
1983,https://www.atptour.com/en/scores/archive/washington/418/1983/draw
1983,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1983/draw
1983,https://www.atptour.com/en/scores/archive/amersfoort/317/1983/draw
1983,https://www.atptour.com/en/scores/archive/north-conway/705/1983/draw
1983,https://www.atptour.com/en/scores/archive/south-orange/707/1983/draw
1983,https://www.atptour.com/en/scores/archive/houston/717/1983/draw
1983,https://www.atptour.com/en/scores/archive/columbus/343/1983/draw
1983,https://www.atptour.com/en/scores/archive/montreal/421/1983/draw
1983,https://www.atptour.com/en/scores/archive/cincinnati/422/1983/draw
1983,https://www.atptour.com/en/scores/archive/stowe/349/1983/draw
1983,https://www.atptour.com/en/scores/archive/us-open/560/1983/draw
1983,https://www.atptour.com/en/scores/archive/dallas/388/1983/draw
1983,https://www.atptour.com/en/scores/archive/palermo/325/1983/draw
1983,https://www.atptour.com/en/scores/archive/dallas/424/1983/draw
1983,https://www.atptour.com/en/scores/archive/brasilia/323/1983/draw
1983,https://www.atptour.com/en/scores/archive/geneva/322/1983/draw
1983,https://www.atptour.com/en/scores/archive/san-diego/324/1983/draw
1983,https://www.atptour.com/en/scores/archive/barcelona/425/1983/draw
1983,https://www.atptour.com/en/scores/archive/singapore/326/1983/draw
1983,https://www.atptour.com/en/scores/archive/sydney/427/1983/draw
1983,https://www.atptour.com/en/scores/archive/basel/328/1983/draw
1983,https://www.atptour.com/en/scores/archive/tel-aviv/330/1983/draw
1983,https://www.atptour.com/en/scores/archive/tokyo/329/1983/draw
1983,https://www.atptour.com/en/scores/archive/vienna/337/1983/draw
1983,https://www.atptour.com/en/scores/archive/bolton/428/1983/draw
1983,https://www.atptour.com/en/scores/archive/cologne/332/1983/draw
1983,https://www.atptour.com/en/scores/archive/stockholm/429/1983/draw
1983,https://www.atptour.com/en/scores/archive/hong-kong/336/1983/draw
1983,https://www.atptour.com/en/scores/archive/antwerp/430/1983/draw
1983,https://www.atptour.com/en/scores/archive/taipei/333/1983/draw
1983,https://www.atptour.com/en/scores/archive/ferrara/703/1983/draw
1983,https://www.atptour.com/en/scores/archive/sao-paulo/426/1983/draw
1983,https://www.atptour.com/en/scores/archive/toulouse/327/1983/draw
1983,https://www.atptour.com/en/scores/archive/australian-open/580/1983/draw
1983,https://www.atptour.com/en/scores/archive/sydney/338/1983/draw
1983,https://www.atptour.com/en/scores/archive/adelaide/7308/1983/draw
1983,https://www.atptour.com/en/scores/archive/nitto-atp-finals/605/1983/draw
1983,https://www.atptour.com/en/scores/archive/masters-doubles/602/1983/draw
1983,https://www.atptour.com/en/scores/archive/masters-doubles-wct/601/1983/draw
1983,https://www.atptour.com/en/scores/archive/auckland/301/1983/draw
1983,https://www.atptour.com/en/scores/archive/philadelphia/401/1983/draw
1983,https://www.atptour.com/en/scores/archive/richmond/802/1983/draw
1983,https://www.atptour.com/en/scores/archive/memphis/402/1983/draw
1983,https://www.atptour.com/en/scores/archive/indian-wells/404/1983/draw
1983,https://www.atptour.com/en/scores/archive/madrid/309/1983/draw
1983,https://www.atptour.com/en/scores/archive/brussels/406/1983/draw
1983,https://www.atptour.com/en/scores/archive/rotterdam/407/1983/draw
1983,https://www.atptour.com/en/scores/archive/metz/7305/1983/draw
1983,https://www.atptour.com/en/scores/archive/milan/408/1983/draw
1983,https://www.atptour.com/en/scores/archive/boca-west/718/1983/draw
1983,https://www.atptour.com/en/scores/archive/houston/405/1983/draw
1983,https://www.atptour.com/en/scores/archive/kitzbuhel/306/1983/draw
1983,https://www.atptour.com/en/scores/archive/luxembourg/431/1983/draw
1983,https://www.atptour.com/en/scores/archive/nice/6120/1983/draw
1983,https://www.atptour.com/en/scores/archive/monte-carlo/410/1983/draw
1983,https://www.atptour.com/en/scores/archive/aix-en-provence/342/1983/draw
1983,https://www.atptour.com/en/scores/archive/dallas/610/1983/draw
1983,https://www.atptour.com/en/scores/archive/forest-hills/415/1983/draw
1983,https://www.atptour.com/en/scores/archive/hamburg/414/1983/draw
1983,https://www.atptour.com/en/scores/archive/oporto/310/1983/draw
1983,https://www.atptour.com/en/scores/archive/rome/416/1983/draw
1983,https://www.atptour.com/en/scores/archive/munich/308/1983/draw
1983,https://www.atptour.com/en/scores/archive/dusseldorf/615/1983/draw
1983,https://www.atptour.com/en/scores/archive/roland-garros/520/1983/draw
1983,https://www.atptour.com/en/scores/archive/london/311/1983/draw
1983,https://www.atptour.com/en/scores/archive/bristol/313/1983/draw
1983,https://www.atptour.com/en/scores/archive/wimbledon/540/1983/draw
1983,https://www.atptour.com/en/scores/archive/gstaad/314/1983/draw
1983,https://www.atptour.com/en/scores/archive/newport/315/1983/draw
1983,https://www.atptour.com/en/scores/archive/boston/417/1983/draw
1983,https://www.atptour.com/en/scores/archive/stuttgart/321/1983/draw
1983,https://www.atptour.com/en/scores/archive/bastad/316/1983/draw
1983,https://www.atptour.com/en/scores/archive/washington/418/1983/draw
1983,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1983/draw
1983,https://www.atptour.com/en/scores/archive/amersfoort/317/1983/draw
1983,https://www.atptour.com/en/scores/archive/north-conway/705/1983/draw
1983,https://www.atptour.com/en/scores/archive/livingston/318/1983/draw
1983,https://www.atptour.com/en/scores/archive/houston/717/1983/draw
1983,https://www.atptour.com/en/scores/archive/tel-aviv/320/1983/draw
1983,https://www.atptour.com/en/scores/archive/montreal/421/1983/draw
1983,https://www.atptour.com/en/scores/archive/columbus/343/1983/draw
1983,https://www.atptour.com/en/scores/archive/cincinnati/422/1983/draw
1983,https://www.atptour.com/en/scores/archive/us-open/560/1983/draw
1983,https://www.atptour.com/en/scores/archive/los-angeles/423/1983/draw
1983,https://www.atptour.com/en/scores/archive/palermo/325/1983/draw
1983,https://www.atptour.com/en/scores/archive/tel-aviv/330/1983/draw
1983,https://www.atptour.com/en/scores/archive/dallas/424/1983/draw
1983,https://www.atptour.com/en/scores/archive/geneva/322/1983/draw
1983,https://www.atptour.com/en/scores/archive/brasilia/323/1983/draw
1983,https://www.atptour.com/en/scores/archive/san-diego/324/1983/draw
1983,https://www.atptour.com/en/scores/archive/barcelona/425/1983/draw
1983,https://www.atptour.com/en/scores/archive/singapore/326/1983/draw
1983,https://www.atptour.com/en/scores/archive/sydney/427/1983/draw
1983,https://www.atptour.com/en/scores/archive/basel/328/1983/draw
1983,https://www.atptour.com/en/scores/archive/tokyo/329/1983/draw
1983,https://www.atptour.com/en/scores/archive/bolton/428/1983/draw
1983,https://www.atptour.com/en/scores/archive/melbourne-1/9342/1983/draw
1983,https://www.atptour.com/en/scores/archive/cologne/332/1983/draw
1983,https://www.atptour.com/en/scores/archive/hong-kong/336/1983/draw
1983,https://www.atptour.com/en/scores/archive/vienna/337/1983/draw
1983,https://www.atptour.com/en/scores/archive/stockholm/429/1983/draw
1983,https://www.atptour.com/en/scores/archive/taipei/333/1983/draw
1983,https://www.atptour.com/en/scores/archive/antwerp/430/1983/draw
1983,https://www.atptour.com/en/scores/archive/treviso/335/1983/draw
1983,https://www.atptour.com/en/scores/archive/sao-paulo/426/1983/draw
1983,https://www.atptour.com/en/scores/archive/toulouse/327/1983/draw
1983,https://www.atptour.com/en/scores/archive/australian-open/580/1983/draw
1983,https://www.atptour.com/en/scores/archive/sydney/338/1983/draw
1983,https://www.atptour.com/en/scores/archive/adelaide/7308/1983/draw
1983,https://www.atptour.com/en/scores/archive/melbourne/340/1983/draw
1983,https://www.atptour.com/en/scores/archive/nitto-atp-finals/605/1983/draw
1983,https://www.atptour.com/en/scores/archive/masters-doubles/602/1983/draw
1984,https://www.atptour.com/en/scores/archive/masters-doubles-wct/601/1984/draw
1984,https://www.atptour.com/en/scores/archive/auckland/301/1984/draw
1984,https://www.atptour.com/en/scores/archive/philadelphia/401/1984/draw
1984,https://www.atptour.com/en/scores/archive/richmond/802/1984/draw
1984,https://www.atptour.com/en/scores/archive/memphis/402/1984/draw
1984,https://www.atptour.com/en/scores/archive/indian-wells/404/1984/draw
1984,https://www.atptour.com/en/scores/archive/madrid/309/1984/draw
1984,https://www.atptour.com/en/scores/archive/brussels/406/1984/draw
1984,https://www.atptour.com/en/scores/archive/rotterdam/407/1984/draw
1984,https://www.atptour.com/en/scores/archive/metz/7305/1984/draw
1984,https://www.atptour.com/en/scores/archive/milan/408/1984/draw
1984,https://www.atptour.com/en/scores/archive/boca-west/718/1984/draw
1984,https://www.atptour.com/en/scores/archive/houston/405/1984/draw
1984,https://www.atptour.com/en/scores/archive/kitzbuhel/306/1984/draw
1984,https://www.atptour.com/en/scores/archive/luxembourg/431/1984/draw
1984,https://www.atptour.com/en/scores/archive/nice/6120/1984/draw
1984,https://www.atptour.com/en/scores/archive/monte-carlo/410/1984/draw
1984,https://www.atptour.com/en/scores/archive/aix-en-provence/342/1984/draw
1984,https://www.atptour.com/en/scores/archive/dallas/610/1984/draw
1984,https://www.atptour.com/en/scores/archive/forest-hills/415/1984/draw
1984,https://www.atptour.com/en/scores/archive/hamburg/414/1984/draw
1984,https://www.atptour.com/en/scores/archive/oporto/310/1984/draw
1984,https://www.atptour.com/en/scores/archive/rome/416/1984/draw
1984,https://www.atptour.com/en/scores/archive/munich/308/1984/draw
